SHIPCODE,CATEGORYCODE,ITINERARYID,GUESTRATEAMOUNT,GOVTFEESANDTAXES,VOYAGE,CURRENCYCODE,TOUR_ID
AA,I,A5RS14,1522,0,X547A,CAD,1.00
AA,I,A6RS14,212585,50190,X678A,CAD,1.00
AA,I,A507NS,850,0,X551,CAD,1.00
AA,I,A5RS14,1522,0,X551A,CAD,1.00
AA,I,A5RS14,1342,0,X551A,CAD,1.00
AA,I,A5RS14,1378,0,X551A,CAD,1.00
AA,I,A507SS,730,0,X556,CAD,1.00
AA,I,A507SS,730,0,X556,CAD,1.00
AA,I,A5RS14,1342,0,X557A,CAD,1.00
AA,I,A5RS14,1342,0,X557A,CAD,1.00
AA,I,A5RS14,1522,0,X547A,CAD,1.00
AA,I,A5RS14,1522,0,X547A,CAD,1.00
AA,I,A5RS14,1342,0,X547A,CAD,1.00
AA,I,A5RS14,154900,38041,X541A,USD,1.00
AA,I,A507NS,265100,22322,X539,GBP,1.00
AA,I,A507NS,286600,28150,X539,EUR,1.00
AA,I,A507NS,286600,28150,X539,EUR,1.00
AA,I,A507SS,730,0,X556,CAD,1.00
AA,I,A507SS,778,0,X556,CAD,1.00
AA,I,A507SS,778,0,X556,CAD,1.00
AA,I,A5RS14,1462,0,X557A,CAD,1.00
AA,I,A5RS14,1306,0,X533A,CAD,1.00
AA,I,A5RS14,1306,0,X533A,CAD,1.00
AA,I,A5RS14,1186,0,X533A,CAD,1.00
AA,I,A5RS14,1390,0,X533A,CAD,1.00
AA,I,A507SS,790,0,X538,CAD,1.00
AA,I,A507SS,610,0,X538,CAD,1.00
AA,I,A507SS,610,0,X538,CAD,1.00
AA,I,A507SS,610,0,X538,CAD,1.00
AA,I,A5RS14,1666,0,X539A,CAD,1.00
AA,I,A507SS,670,0,X540,CAD,1.00
AA,I,A507SS,670,0,X540,CAD,1.00
AA,I,A507NS,730,0,X541,CAD,1.00
AA,I,A5RS14,1702,0,X541A,CAD,1.00
AA,I,A5RS14,1702,0,X541A,CAD,1.00
AA,I,A5RS14,1702,0,X541A,CAD,1.00
AA,I,A507SS,759,0,X542,USD,1.00
AA,I,A507SS,759,0,X542,USD,1.00
AA,I,A507SS,599,0,X542,USD,1.00
AA,I,A507SS,599,0,X542,USD,1.00
AA,I,A507NS,609,0,X547,USD,1.00
AA,I,A507SS,730,0,X558,CAD,1.00
AA,I,A507SS,730,0,X558,CAD,1.00
AA,I,A507SS,718,0,X558,CAD,1.00
AA,I,H5H17F,2374,0,X562,CAD,1.00
AA,I,A507NS,838,0,X549,CAD,1.00
AA,I,A5RS14,1642,0,X549A,CAD,1.00
AA,I,A5RS14,1882,0,X551A,CAD,1.00
AA,I,A507SS,609,0,X550,USD,1.00
AA,I,A507SS,609,0,X550,USD,1.00
AA,I,A507NS,609,0,X551,USD,1.00
AA,I,A5RS14,1119,0,X551A,USD,1.00
AA,I,A5RS14,1149,0,X551A,USD,1.00
AA,I,A5RS14,1149,0,X551A,USD,1.00
AA,I,A5RS14,1219,0,X557A,USD,1.00
AA,I,A5RS14,1219,0,X557A,USD,1.00
AA,I,A5RS14,1219,0,X557A,USD,1.00
AA,I,A5RS14,1289,0,X533A,USD,1.00
AA,I,A5RS14,1189,0,X533A,USD,1.00
AA,I,A5RS14,1189,0,X533A,USD,1.00
AA,I,H5H17F,1979,0,X562,USD,1.00
AA,I,S621NW,3489,0,X607,USD,1.00
AA,I,S6S38W,242200,57645,X613A,GBP,1.00
AA,I,S6S38W,242200,57645,X613A,GBP,1.00
AA,I,S6S38W,242200,57645,X613A,GBP,1.00
AA,I,S6S38W,242200,57645,X613A,GBP,1.00
AA,I,A507NS,609,0,X547,USD,1.00
AA,I,A5RS14,1269,0,X547A,USD,1.00
AA,I,A507SS,609,0,X548,USD,1.00
AA,I,A507NS,709,0,X549,USD,1.00
AA,I,A507NS,609,0,X549,USD,1.00
AA,I,A507NS,609,0,X549,USD,1.00
AA,I,A507NS,609,0,X549,USD,1.00
AA,I,A5RS14,1119,0,X549A,USD,1.00
AA,I,A507SS,599,0,X548,USD,1.00
AA,I,A507SS,599,0,X548,USD,1.00
AA,I,A5RS14,1639,0,X549A,USD,1.00
AA,I,A507SS,809,0,X550,USD,1.00
AA,I,A507NS,709,0,X551,USD,1.00
AA,I,A507NS,709,0,X551,USD,1.00
AA,I,A507NS,699,0,X551,USD,1.00
AA,I,A507NS,699,0,X551,USD,1.00
AA,I,A5RS14,1149,0,X557A,USD,1.00
AA,I,A507SS,599,0,X558,USD,1.00
AA,I,A507SS,599,0,X558,USD,1.00
AA,I,H5H17F,1879,0,X562,USD,1.00
AA,I,H5H17F,1879,0,X562,USD,1.00
AA,I,S5S18F,2119,0,X565,USD,1.00
AA,I,S514SF,1269,0,X573,USD,1.00
AA,I,H6H18W,2379,0,X621,USD,1.00
AA,I,H6H18W,2379,0,X621,USD,1.00
AA,I,H6H18W,2379,0,X621,USD,1.00
AA,I,A507NS,559,0,X539,USD,1.00
AA,I,A507NS,539,0,X539,USD,1.00
AA,I,A5RS14,989,173000,X539A,USD,1.00
AA,I,A5RS14,989,173000,X539A,USD,1.00
AA,I,A507NS,559,0,X541,USD,1.00
AA,I,A6RS14,264385,49753,X674A,CAD,1.00
AA,I,S6S20W,214900,35021,X615A,USD,1.00
AA,I,S6S20W,214900,35021,X615A,USD,1.00
AA,I,A507NS,609,0,X557,USD,1.00
AA,I,A5RS14,1219,0,X557A,USD,1.00
AA,I,A5RS14,1219,0,X557A,USD,1.00
AA,I,A5RS14,1219,0,X557A,USD,1.00
AA,I,A5RS14,1119,0,X557A,USD,1.00
AA,I,A5RS14,1149,0,X557A,USD,1.00
AA,I,AG67S0,58900,14616,X650,GBP,1.00
AA,I,S6S34W,385600,99274,X613B,AUD,1.00
AA,I,S6S34W,385600,99274,X613B,AUD,1.00
AA,I,AS607X,317200,28826,X679,EUR,1.00
AA,I,S6S20W,175100,29769,X615A,EUR,1.00
AA,I,S6S20W,175100,29769,X615A,EUR,1.00
AA,I,S6S20W,175100,29769,X615A,EUR,1.00
AA,I,AN670S,352530,37746,X674,CAD,1.00
AA,I,A5RS14,139600,32191,X547A,EUR,1.00
AA,I,A5RS14,139600,32191,X547A,EUR,1.00
AA,I,A6RS14,199900,42857,X654A,USD,1.00
AA,I,A6RS14,199900,42857,X654A,USD,1.00
AA,I,A6RS14,157900,27023,X666A,GBP,1.00
AA,I,A6RS14,157900,27023,X666A,GBP,1.00
AA,I,A5RS14,184900,37920,X549A,USD,1.00
AA,I,A5RS14,184900,37920,X549A,USD,1.00
AA,I,A5RS14,184900,37920,X549A,USD,1.00
AA,I,A507SS,654522,27199,X548,CAD,1.00
AA,I,A507SS,654522,27199,X548,CAD,1.00
AA,I,S621NW,443880,52661,X607,CAD,1.00
AA,I,S621NW,443880,52661,X607,CAD,1.00
AA,I,S5N21H,422600,57204,X576,AUD,1.00
AA,I,S5N21H,422600,57204,X576,AUD,1.00
AA,I,S6S34W,455880,91639,X613B,CAD,1.00
AA,I,S6S34W,455880,91639,X613B,CAD,1.00
AA,I,S6S34W,455880,91639,X613B,CAD,1.00
AA,I,A5RS14,164900,37871,X547A,USD,1.00
AA,I,A5RS14,164900,37871,X547A,USD,1.00
AA,I,A5RS14,164900,37871,X547A,USD,1.00
AA,I,AS607X,293700,22239,X673,GBP,1.00
AA,I,AS607X,293700,22239,X673,GBP,1.00
AA,I,A5RS14,1282,0,X541A,CAD,1.00
AA,I,A6RS14,151900,27256,X674A,GBP,1.00
AA,I,A6RS14,151900,27256,X674A,GBP,1.00
AA,I,A6RS14,151900,27256,X674A,GBP,1.00
AA,I,A6RS14,151900,27256,X674A,GBP,1.00
AA,I,AN670S,311600,32963,X663,USD,1.00
AA,I,AN670S,311600,32963,X663,USD,1.00
AA,I,A507NS,323400,43306,X557,AUD,1.00
AA,I,A6RS14,269900,49714,X654A,AUD,1.00
AA,I,A6RS14,269900,49714,X654A,AUD,1.00
AA,I,A6RS14,269900,49714,X654A,AUD,1.00
AA,I,S6S20W,257880,42025,X615A,CAD,1.00
AA,I,AN670S,283530,37944,X651,CAD,1.00
AA,I,AN670S,283530,37944,X651,CAD,1.00
AA,I,AG67S0,120900,26914,X650,AUD,1.00
AA,I,AG67S0,120900,26914,X650,AUD,1.00
AA,I,AS607X,586500,41599,X675,AUD,1.00
AA,I,AN670S,218100,26424,X678,EUR,1.00
AA,I,AS607X,552200,40826,X656,AUD,1.00
AA,I,AS607X,552200,40826,X656,AUD,1.00
AA,I,A5RS14,174900,38328,X551A,USD,1.00
AA,I,S5S14F,127800,27056,X568,GBP,1.00
AA,I,A6RS14,159900,34286,X654A,EUR,1.00
AA,I,A6RS14,159900,34286,X654A,EUR,1.00
AA,I,S6S14W,194900,47058,X611,USD,1.00
AA,I,S6S14W,194900,47058,X611,USD,1.00
AA,I,S6S14W,194900,47058,X611,USD,1.00
AA,I,A5RS14,1366,0,X539A,CAD,1.00
AA,I,A5RS14,1366,0,X539A,CAD,1.00
AA,I,A507SS,850,0,X540,CAD,1.00
AA,I,A507SS,850,0,X540,CAD,1.00
AA,I,A507SS,670,0,X540,CAD,1.00
AA,I,A507NS,910,0,X541,CAD,1.00
AA,I,A507NS,910,0,X541,CAD,1.00
AA,I,A5RS14,1342,0,X541A,CAD,1.00
AA,I,A5RS14,1342,0,X541A,CAD,1.00
AA,I,A5RS14,1618,0,X541A,CAD,1.00
AA,I,A507SS,970,0,X542,CAD,1.00
AA,I,A507SS,730,0,X542,CAD,1.00
AA,I,A507SS,730,0,X542,CAD,1.00
AA,I,A507NS,730,170000,X547,CAD,1.00
AA,I,A507NS,718,0,X547,CAD,1.00
AA,I,A507SS,970,0,X548,CAD,1.00
AA,I,A507NS,850,0,X549,CAD,1.00
AA,I,A5RS14,1558,0,X549A,CAD,1.00
AA,I,A6RS14,151900,27005,X663A,GBP,1.00
AA,I,A6RS14,151900,27005,X663A,GBP,1.00
AA,I,A6RS14,151900,27005,X663A,GBP,1.00
AA,I,A507SS,850,0,X556,CAD,1.00
AA,I,A507SS,850,0,X556,CAD,1.00
AA,I,A507SS,790,0,X556,CAD,1.00
AA,I,A507SS,730,0,X558,CAD,1.00
AA,I,A507SS,730,0,X558,CAD,1.00
AA,I,S514SF,1546,0,X573,CAD,1.00
AA,I,S621NW,4378,0,X607,CAD,1.00
AA,I,S621NW,4378,0,X607,CAD,1.00
AA,I,S621NW,4438,0,X607,CAD,1.00
AA,I,S621NW,4438,0,X607,CAD,1.00
AA,I,A507NS,559,0,X541,USD,1.00
AA,I,A5RS14,1719,0,X547A,USD,1.00
AA,I,A5RS14,1119,0,X547A,USD,1.00
AA,I,A5RS14,1119,0,X547A,USD,1.00
AA,I,A5RS14,1119,0,X547A,USD,1.00
AA,I,A5RS14,1349,0,X547A,USD,1.00
AA,I,A5RS14,1349,0,X547A,USD,1.00
AA,I,S6S38W,322200,72698,X613A,EUR,1.00
AA,I,A507NS,273000,33923,X547,EUR,1.00
AA,I,AS607X,283400,22593,X675,GBP,1.00
AA,I,AS607X,592100,40973,X665,AUD,1.00
AA,I,S5S14F,150700,34122,X568,EUR,1.00
AA,I,A507SS,898,0,X548,CAD,1.00
AA,I,A5RS14,1966,0,X549A,CAD,1.00
AA,I,A507SS,910,0,X550,CAD,1.00
AA,I,A507SS,910,0,X550,CAD,1.00
AA,I,A507NS,910,0,X539,CAD,1.00
AA,I,A507NS,850,0,X539,CAD,1.00
AA,I,A507NS,670,0,X539,CAD,1.00
AA,I,A5RS14,1366,0,X539A,CAD,1.00
AA,I,A5RS14,1366,0,X539A,CAD,1.00
AA,I,A5RS14,1366,0,X539A,CAD,1.00
AA,I,A507SS,910,0,X540,CAD,1.00
AA,I,A507SS,910,0,X540,CAD,1.00
AA,I,A507SS,670,0,X540,CAD,1.00
AA,I,A507NS,730,0,X541,CAD,1.00
AA,I,A507NS,730,0,X557,CAD,1.00
AA,I,S5S18F,2302,0,X565,CAD,1.00
AA,I,A507SS,910,0,X542,CAD,1.00
AA,I,A507SS,910,0,X542,CAD,1.00
AA,I,A507SS,730,170000,X542,CAD,1.00
AA,I,A5RS14,2062,0,X547A,CAD,1.00
AA,I,A5RS14,2062,0,X547A,CAD,1.00
AA,I,A5RS14,1342,0,X547A,CAD,1.00
AA,I,A507NS,599,0,X549,USD,1.00
AA,I,A507SS,759,0,X550,USD,1.00
AA,I,A507SS,759,0,X550,USD,1.00
AA,I,A507NS,709,0,X551,USD,1.00
AA,I,A507NS,609,0,X551,USD,1.00
AA,I,A507SS,609,0,X556,USD,1.00
AA,I,A507SS,609,0,X556,USD,1.00
AA,I,A5RS14,1089,0,X533A,USD,1.00
AA,I,A5RS14,1089,0,X533A,USD,1.00
AA,I,A5RS14,1089,0,X533A,USD,1.00
AA,I,A507NS,850,0,X551,CAD,1.00
AA,I,A507NS,730,0,X551,CAD,1.00
AA,I,A5RS14,1522,0,X551A,CAD,1.00
AA,I,A5RS14,1522,0,X551A,CAD,1.00
AA,I,A5RS14,1462,0,X551A,CAD,1.00
AA,I,A507SS,545435,22665,X548,USD,1.00
AA,I,A507SS,545435,22665,X548,USD,1.00
AA,I,A507SS,545435,22665,X548,USD,1.00
AA,I,A5RS14,1109,0,X539A,USD,1.00
AA,I,A507NS,609,0,X541,USD,1.00
AA,I,A6RS14,157900,26728,X669A,GBP,1.00
AA,I,A6RS14,157900,26728,X669A,GBP,1.00
AA,I,S5N21H,369900,44003,X576,USD,1.00
AA,I,A6RS14,163900,34617,X676A,EUR,1.00
AA,I,A6RS14,163900,34617,X676A,EUR,1.00
AA,I,A507NS,609,0,X557,USD,1.00
AA,I,S621NW,3649,0,X607,USD,1.00
AA,I,S621NW,3649,0,X607,USD,1.00
AA,I,A507SS,532900,34735,X542,AUD,1.00
AA,I,A5RS14,111000,25525,X547A,GBP,1.00
AA,I,A5RS14,111000,25525,X547A,GBP,1.00
AA,I,A6RS14,135900,34650,X651A,EUR,1.00
AA,I,A6RS14,135900,34650,X651A,EUR,1.00
AA,I,A6RS14,135900,34650,X651A,EUR,1.00
AA,I,A6RS14,214900,42877,X657A,USD,1.00
AA,I,A6RS14,214900,42877,X657A,USD,1.00
AA,I,S6S24W,254900,44181,X615,USD,1.00
AA,I,A5RS14,1522,0,X551A,CAD,1.00
AA,I,A5RS14,1342,0,X551A,CAD,1.00
AA,I,A507SS,790,0,X556,CAD,1.00
AA,I,S514SF,1119,0,X573,USD,1.00
AA,I,A507NS,559,170000,X539,USD,1.00
AA,I,A5RS14,1389,0,X539A,USD,1.00
AA,I,A5RS14,1389,0,X539A,USD,1.00
AA,I,A507SS,709,0,X540,USD,1.00
AA,I,A507NS,759,0,X541,USD,1.00
AA,I,A507NS,759,0,X541,USD,1.00
AA,I,A5RS14,1419,0,X541A,USD,1.00
AA,I,A5RS14,1419,0,X541A,USD,1.00
AA,I,A5RS14,1419,0,X541A,USD,1.00
AA,I,A5RS14,1269,0,X547A,USD,1.00
AA,I,A5RS14,1119,0,X547A,USD,1.00
AA,I,A5RS14,1369,0,X549A,USD,1.00
AA,I,A5RS14,1369,0,X549A,USD,1.00
AA,I,A507SS,749,0,X550,USD,1.00
AA,I,A507SS,749,0,X550,USD,1.00
AA,I,A507NS,609,170000,X551,USD,1.00
AA,I,A5RS14,1119,0,X551A,USD,1.00
AA,I,A5RS14,1119,0,X551A,USD,1.00
AA,I,A5RS14,1199,0,X551A,USD,1.00
AA,I,A5RS14,1199,0,X551A,USD,1.00
AA,I,A5RS14,1219,0,X557A,USD,1.00
AA,I,A5RS14,1219,0,X557A,USD,1.00
AA,I,H5H17F,1899,0,X562,USD,1.00
AA,I,H5H17F,1799,0,X562,USD,1.00
AA,I,H5H17F,1799,0,X562,USD,1.00
AA,I,S514SF,1119,0,X573,USD,1.00
AA,I,AS607X,602100,40948,X673,AUD,1.00
AA,I,AS607X,602100,40948,X673,AUD,1.00
AA,I,AS607X,602100,40948,X673,AUD,1.00
AA,I,S621NW,287500,37301,X607,EUR,1.00
AA,I,AN670S,335230,37980,X676,CAD,1.00
AA,I,AN670S,335230,37980,X676,CAD,1.00
AA,I,AS607X,454700,35322,X665,USD,1.00
AA,I,AS607X,454700,35322,X665,USD,1.00
AA,I,A6RS14,147900,34915,X678A,EUR,1.00
AA,I,A6RS14,195385,49811,X651A,CAD,1.00
AA,I,AS607X,499520,41016,X677,CAD,1.00
AA,I,S6S24W,292400,57435,X615,AUD,1.00
AA,I,S6S24W,292400,57435,X615,AUD,1.00
AA,I,S6S24W,292400,57435,X615,AUD,1.00
AA,I,S6S24W,292400,57435,X615,AUD,1.00
AA,I,S6S24W,292400,57435,X615,AUD,1.00
AA,I,A5RS14,132600,32232,X549A,EUR,1.00
AA,I,A5RS14,132600,32232,X549A,EUR,1.00
AA,I,A5RS14,300700,49453,X541A,AUD,1.00
AA,I,AN670S,318900,38273,X651,AUD,1.00
AA,I,AN670S,394400,37752,X669,AUD,1.00
AA,I,AN670S,394400,37752,X669,AUD,1.00
AA,I,A6RS14,323900,49212,X669A,AUD,1.00
AA,I,A6RS14,323900,49212,X669A,AUD,1.00
AA,I,A6RS14,323900,49212,X669A,AUD,1.00
AA,I,A5RS14,139400,32401,X539A,EUR,1.00
AA,I,A5RS14,139400,32401,X539A,EUR,1.00
AA,I,A5RS14,139400,32401,X539A,EUR,1.00
AA,I,A507SS,654522,27315,X540,CAD,1.00
AA,I,AS607X,499520,41001,X662,CAD,1.00
AA,I,AS607X,499520,41001,X662,CAD,1.00
AA,I,A507SS,645548,27315,X538,CAD,1.00
AA,I,A507SS,645548,27315,X538,CAD,1.00
AA,I,S6S38W,322200,72698,X613A,EUR,1.00
AA,I,S621NW,369900,43884,X607,USD,1.00
AA,I,AS607X,534320,40594,X673,CAD,1.00
AA,I,A5RS14,100900,25639,X541A,GBP,1.00
AA,I,A507NS,369700,40210,X539,USD,1.00
AA,I,A6RS14,229900,43263,X674A,USD,1.00
AA,I,S514SF,1269,0,X573,USD,1.00
AA,I,H6H18W,2379,0,X621,USD,1.00
AA,I,A6RS14,309900,50185,X674A,AUD,1.00
AA,I,AN670S,312230,37986,X678,CAD,1.00
AA,I,AN670S,312230,37986,X678,CAD,1.00
AA,I,A507NS,301860,39975,X557,CAD,1.00
AA,I,S621NW,225300,29577,X607,GBP,1.00
AA,I,S621NW,225300,29577,X607,GBP,1.00
AA,I,A507SS,213900,23009,X556,EUR,1.00
AA,I,A6RS14,309900,49721,X663A,AUD,1.00
AA,I,AS607X,223000,21543,X653,EUR,1.00
AA,I,A5RS14,245000,49826,X551A,AUD,1.00
AA,I,S6S38W,423700,111184,X613A,AUD,1.00
AA,I,S6S38W,423700,111184,X613A,AUD,1.00
AA,I,A5RS14,1702,0,X547A,CAD,1.00
AA,I,A5RS14,1702,0,X547A,CAD,1.00
AA,I,A507SS,718,0,X548,CAD,1.00
AA,I,A507SS,718,0,X548,CAD,1.00
AA,I,A5RS14,1546,0,X533A,CAD,1.00
AA,I,A5RS14,1546,0,X533A,CAD,1.00
AA,I,A5RS14,1426,0,X533A,CAD,1.00
AA,I,A5RS14,1426,0,X533A,CAD,1.00
AA,I,A5RS14,1426,0,X533A,CAD,1.00
AA,I,A5RS14,1426,0,X533A,CAD,1.00
AA,I,A5RS14,1426,0,X533A,CAD,1.00
AA,I,A507SS,910,0,X538,CAD,1.00
AA,I,A507SS,361860,32484,X556,CAD,1.00
AA,I,AS607X,533920,41127,X668,CAD,1.00
AA,I,AS607X,533920,41127,X668,CAD,1.00
AA,I,A507NS,730,0,X557,CAD,1.00
AA,I,A5RS14,1462,0,X557A,CAD,1.00
AA,I,A5RS14,1462,0,X557A,CAD,1.00
AA,I,A5RS14,1462,0,X557A,CAD,1.00
AA,I,A5RS14,1462,0,X557A,CAD,1.00
AA,I,A5RS14,1378,0,X557A,CAD,1.00
AA,I,A5RS14,1378,0,X557A,CAD,1.00
AA,I,A507NS,670,0,X539,CAD,1.00
AA,I,A507NS,670,0,X539,CAD,1.00
AA,I,A5RS14,1702,0,X541A,CAD,1.00
AA,I,A5RS14,1702,0,X541A,CAD,1.00
AA,I,A507SS,910,0,X542,CAD,1.00
AA,I,A5RS14,1269,0,X547A,USD,1.00
AA,I,A507SS,730,0,X558,CAD,1.00
AA,I,A507SS,730,0,X558,CAD,1.00
AA,I,A507SS,718,0,X558,CAD,1.00
AA,I,H5H17F,2158,0,X562,CAD,1.00
AA,I,H5H17F,2158,0,X562,CAD,1.00
AA,I,S5S18F,2482,0,X565,CAD,1.00
AA,I,S5S18F,2482,0,X565,CAD,1.00
AA,I,A507NS,718,0,X549,CAD,1.00
AA,I,A5RS14,1642,0,X549A,CAD,1.00
AA,I,A5RS14,1462,0,X549A,CAD,1.00
AA,I,A5RS14,1462,0,X549A,CAD,1.00
AA,I,A5RS14,1378,0,X549A,CAD,1.00
AA,I,A507SS,730,0,X550,CAD,1.00
AA,I,A507SS,730,0,X550,CAD,1.00
AA,I,A5RS14,1522,0,X551A,CAD,1.00
AA,I,A5RS14,1522,0,X551A,CAD,1.00
AA,I,A5RS14,1522,0,X551A,CAD,1.00
AA,I,A507SS,759,0,X538,USD,1.00
AA,I,A507NS,709,0,X539,USD,1.00
AA,I,A5RS14,1462,0,X557A,CAD,1.00
AA,I,A5RS14,1462,0,X557A,CAD,1.00
AA,I,A5RS14,1378,0,X557A,CAD,1.00
AA,I,S5S18F,2542,0,X565,CAD,1.00
AA,I,S5S18F,2542,0,X565,CAD,1.00
AA,I,A507SS,910,0,X542,CAD,1.00
AA,I,A507SS,898,0,X542,CAD,1.00
AA,I,A5RS14,1618,0,X547A,CAD,1.00
AA,I,A5RS14,1618,0,X547A,CAD,1.00
AA,I,A5RS14,1618,0,X547A,CAD,1.00
AA,I,A507SS,730,0,X548,CAD,1.00
AA,I,A507NS,850,0,X549,CAD,1.00
AA,I,A507NS,730,170000,X549,CAD,1.00
AA,I,S5S18F,2069,0,X565,USD,1.00
AA,I,A5RS14,1289,0,X539A,USD,1.00
AA,I,A5RS14,1289,0,X539A,USD,1.00
AA,I,A5RS14,1139,0,X539A,USD,1.00
AA,I,A507SS,759,0,X540,USD,1.00
AA,I,A507SS,559,0,X540,USD,1.00
AA,I,A507SS,509,0,X540,USD,1.00
AA,I,A507NS,609,170000,X541,USD,1.00
AA,I,A507NS,609,0,X541,USD,1.00
AA,I,A5RS14,1419,0,X541A,USD,1.00
AA,I,A5RS14,1419,0,X541A,USD,1.00
AA,I,A5RS14,1419,0,X541A,USD,1.00
AA,I,A5RS14,1419,0,X541A,USD,1.00
AA,I,A5RS14,1419,0,X541A,USD,1.00
AA,I,A5RS14,1419,0,X541A,USD,1.00
AA,I,A5RS14,1419,0,X541A,USD,1.00
AA,I,A5RS14,1119,0,X541A,USD,1.00
AA,I,A5RS14,1119,0,X541A,USD,1.00
AA,I,A5RS14,1119,0,X541A,USD,1.00
AA,I,A507SS,609,0,X542,USD,1.00
AA,I,A5RS14,1419,0,X547A,USD,1.00
AA,I,A5RS14,1419,0,X547A,USD,1.00
AA,I,A5RS14,1419,0,X547A,USD,1.00
AA,I,A507SS,859,0,X548,USD,1.00
AA,I,A507NS,609,0,X549,USD,1.00
AA,I,A507NS,250100,22114,X551,GBP,1.00
AA,I,A507NS,250100,22114,X551,GBP,1.00
AA,I,A5RS14,1369,0,X549A,USD,1.00
AA,I,A5RS14,1369,0,X549A,USD,1.00
AA,I,A5RS14,1369,0,X549A,USD,1.00
AA,I,A507SS,609,0,X550,USD,1.00
AA,I,A5RS14,1119,0,X551A,USD,1.00
AA,I,A5RS14,1119,0,X551A,USD,1.00
AA,I,A5RS14,1119,0,X551A,USD,1.00
AA,I,A5RS14,1119,0,X551A,USD,1.00
AA,I,A507SS,659,0,X556,USD,1.00
AA,I,A5RS14,1219,0,X557A,USD,1.00
AA,I,A5RS14,1219,0,X557A,USD,1.00
AA,I,H5H17F,1879,0,X562,USD,1.00
AA,I,H5H17F,1879,0,X562,USD,1.00
AA,I,H5H17F,1879,0,X562,USD,1.00
AA,I,H5H17F,1879,0,X562,USD,1.00
AA,I,H5H17F,1879,0,X562,USD,1.00
AA,I,H5H17F,1879,0,X562,USD,1.00
AA,I,H5H17F,1879,0,X562,USD,1.00
AA,I,H5H17F,1879,0,X562,USD,1.00
AA,I,A6RS14,309900,49721,X663A,AUD,1.00
AA,I,A6RS14,309900,49721,X663A,AUD,1.00
AA,I,S621NW,369900,43884,X607,USD,1.00
AA,I,A5RS14,989,0,X533A,USD,1.00
AA,I,A5RS14,989,0,X533A,USD,1.00
AA,I,A5RS14,989,0,X533A,USD,1.00
AA,I,A5RS14,989,0,X533A,USD,1.00
AA,I,A5RS14,989,0,X533A,USD,1.00
AA,I,A5RS14,989,0,X533A,USD,1.00
AA,I,A5RS14,989,0,X533A,USD,1.00
AA,I,A507SS,659,0,X538,USD,1.00
AA,I,A507SS,659,0,X538,USD,1.00
AA,I,A507SS,659,0,X538,USD,1.00
AA,I,A507SS,509,0,X538,USD,1.00
AA,I,A507NS,759,0,X539,USD,1.00
AA,I,A507NS,759,0,X539,USD,1.00
AA,I,A5RS14,1339,0,X539A,USD,1.00
AA,I,A5RS14,1289,0,X539A,USD,1.00
AA,I,A5RS14,1119,0,X547A,USD,1.00
AA,I,A5RS14,1119,0,X547A,USD,1.00
AA,I,A5RS14,1119,0,X547A,USD,1.00
AA,I,A5RS14,1199,0,X547A,USD,1.00
AA,I,A5RS14,1199,0,X547A,USD,1.00
AA,I,A507NS,709,0,X549,USD,1.00
AA,I,A5RS14,1219,0,X549A,USD,1.00
AA,I,A5RS14,1219,0,X549A,USD,1.00
AA,I,A507NS,709,0,X551,USD,1.00
AA,I,A5RS14,1569,0,X551A,USD,1.00
AA,I,A5RS14,1219,0,X551A,USD,1.00
AA,I,A5RS14,1219,0,X551A,USD,1.00
AA,I,S6S38W,491880,102631,X613A,CAD,1.00
AA,I,S6S38W,491880,102631,X613A,CAD,1.00
AA,I,S6S38W,491880,102631,X613A,CAD,1.00
AA,I,S6S38W,491880,102631,X613A,CAD,1.00
AA,I,AN670S,335230,37542,X657,CAD,1.00
AA,I,AN670S,335230,37542,X657,CAD,1.00
AA,I,AS607X,266600,26930,X653,USD,1.00
AA,I,AN670S,258500,26036,X669,EUR,1.00
AA,I,AN670S,394400,37757,X666,AUD,1.00
AA,I,AG67S0,89900,23201,X650,USD,1.00
AA,I,AG67S0,89900,23201,X650,USD,1.00
AA,I,AS607X,193600,16966,X653,GBP,1.00
AA,I,A5RS14,224300,50561,X557A,AUD,1.00
AA,I,A5RS14,224300,50561,X557A,AUD,1.00
AA,I,S614SW,126200,33628,X612,EUR,1.00
AA,I,A507SS,463200,46822,X558,AUD,1.00
AA,I,A5RS14,110700,25833,X551A,GBP,1.00
AA,I,A5RS14,110700,25833,X551A,GBP,1.00
AA,I,A5RS14,110700,25833,X551A,GBP,1.00
AA,I,H5H17F,148700,16132,X562,EUR,1.00
AA,I,AS607X,293400,22531,X668,GBP,1.00
AA,I,AS607X,293400,22531,X668,GBP,1.00
AA,I,AS607X,293400,22531,X668,GBP,1.00
AA,I,A6RS14,275885,49327,X666A,CAD,1.00
AA,I,A5RS14,300600,49554,X539A,AUD,1.00
AA,I,A5RS14,300600,49554,X539A,AUD,1.00
AA,I,A5RS14,300600,49554,X539A,AUD,1.00
AA,I,A5RS14,300600,49554,X539A,AUD,1.00
AA,I,S6S34W,274900,64911,X613B,EUR,1.00
AA,I,S6S34W,274900,64911,X613B,EUR,1.00
AA,I,S6S34W,274900,64911,X613B,EUR,1.00
AA,I,S6S34W,274900,64911,X613B,EUR,1.00
AA,I,A5RS14,1342,0,X549A,CAD,1.00
AA,I,A5RS14,1342,0,X549A,CAD,1.00
AA,I,A5RS14,1186,173000,X539A,CAD,1.00
